Duty Period #,Flights
6142,"['MU2885', 'MU2117', 'MU5196']"
6143,"['MU2885', 'MU2117', 'MU2124']"
6144,"['MU2885', 'MU2117', 'MU2120']"
6145,"['MU2882', 'MU2891', 'MU2892']"
6146,"['MU2882', 'MU2813']"
6147,"['MU2881', 'MU2892']"
6148,"['MU2875/6', 'MU2886', 'MU2861']"
6149,"['MU2875/6', 'MU2886', 'MU2857', 'MU5218']"
6150,"['MU2875/6', 'MU2886', 'MU2857', 'MU2858']"
6151,"['MU2875/6', 'MU2886', 'MU2845']"
6152,"['MU2875/6', 'MU2886', 'MU2869']"
6153,"['MU2875/6', 'MU2886', 'MU2865/6']"
6154,"['MU2875/6', 'MU2347/8', 'MU5246']"
6155,"['MU2875/6', 'MU2347/8', 'MU5410', 'MU5467']"
6156,"['MU2875/6', 'MU2167', 'MU5659']"
6157,"['MU2875/6', 'MU2167', 'MU5607']"
6158,"['MU2875/6', 'MU2167', 'MU5697']"
6159,"['MU2875/6', 'MU2167', 'MU5619']"
6160,"['MU2875/6', 'MU2167', 'MU5541']"
6161,"['MU2875/6', 'MU2167', 'MU5525']"
6162,"['MU2875/6', 'MU2167', 'MU5186']"
6163,"['MU2875/6', 'MU2167', 'MU5467']"
6164,"['MU2875/6', 'MU2167', 'MU5341']"
6165,"['MU2875/6', 'MU2167', 'MU2168']"
6166,"['MU2875/6', 'MU2321']"
6167,"['MU2875/6', 'MU2315']"
6168,"['MU2875/6', 'MU2309/10']"
6169,"['MU2875/6', 'MU2307/8', 'MU5694']"
6170,"['MU2875/6', 'MU2297']"
6171,"['MU2875/6', 'MU2161', 'MU5659']"
6172,"['MU2875/6', 'MU2161', 'MU5607']"
6173,"['MU2875/6', 'MU2161', 'MU5603/4']"
6174,"['MU2875/6', 'MU2161', 'MU5697']"
6175,"['MU2875/6', 'MU2161', 'MU5693']"
6176,"['MU2875/6', 'MU2161', 'MU5621/2']"
6177,"['MU2875/6', 'MU2161', 'MU5619']"
6178,"['MU2875/6', 'MU2161', 'MU5541']"
6179,"['MU2875/6', 'MU2161', 'MU5525']"
6180,"['MU2875/6', 'MU2161', 'MU5371']"
6181,"['MU2875/6', 'MU2161', 'MU5186']"
6182,"['MU2875/6', 'MU2161', 'MU5467']"
6183,"['MU2875/6', 'MU2161', 'MU5351/2']"
6184,"['MU2875/6', 'MU2161', 'MU5341']"
6185,"['MU2875/6', 'MU2161', 'MU2168']"
6186,"['MU2875/6', 'MU2161', 'MU2162']"
6187,"['MU2875/6', 'MU2161', 'MU2160', 'MU2321']"
6188,"['MU2875/6', 'MU2161', 'MU2160', 'MU2315']"
6189,"['MU2875/6', 'MU2161', 'MU2158', 'MU2321']"
6190,"['MU2875/6', 'MU2161', 'MU2158', 'MU2315']"
6191,"['MU2875/6', 'MU2117', 'MU5196']"
6192,"['MU2875/6', 'MU2117', 'MU2124']"
6193,"['MU2875/6', 'MU2117', 'MU2120']"
6194,"['MU2867', 'MU2888', 'MU2845']"
6195,"['MU2812', 'MU2851']"
6196,"['MU2812', 'MU2831', 'MU5148']"
6197,"['MU2812', 'MU2831', 'MU2852']"
6198,"['MU2812', 'MU2787']"
6199,"['MU2812', 'MU2737/8']"
6200,"['MU2811', 'MU5148']"
6201,"['MU2811', 'MU2852']"
6202,"['MU2811', 'MU2832', 'MU2737/8']"
6203,"['MU2811', 'MU2822', 'MU2787']"
6204,"['MU2811', 'MU2822', 'MU2737/8']"
6205,"['MU2810', 'MU2895/6', 'MU2321']"
6206,"['MU2810', 'MU2895/6', 'MU2315']"
6207,"['MU2810', 'MU2887']"
6208,"['MU2810', 'MU2861']"
6209,"['MU2810', 'MU2857', 'MU5218']"
6210,"['MU2810', 'MU2857', 'MU2858']"
6211,"['MU2810', 'MU2855/6', 'MU2268']"
6212,"['MU2810', 'MU2845']"
6213,"['MU2810', 'MU2841', 'MU5196']"
6214,"['MU2810', 'MU2841', 'MU2842']"
6215,"['MU2810', 'MU2841', 'MU2124']"
6216,"['MU2810', 'MU2841', 'MU2120']"
6217,"['MU2810', 'MU2839', 'MU2840', 'MU2845']"
6218,"['MU2810', 'MU2839', 'MU2840', 'MU2869']"
6219,"['MU2810', 'MU2839', 'MU2840', 'MU2865/6']"
6220,"['MU2810', 'MU2829/30']"
6221,"['MU2810', 'MU2789', 'MU2123']"
6222,"['MU2810', 'MU2779']"
6223,"['MU2810', 'MU2869']"
6224,"['MU2810', 'MU2865/6']"
6225,"['MU2810', 'MU2725']"
6226,"['MU2810', 'MU2715']"
6227,"['MU2809', 'MU5570', 'MU5669/70']"
6228,"['MU2809', 'MU5570', 'MU5647/8']"
6229,"['MU2809', 'MU5570', 'MU5579/80']"
6230,"['MU2809', 'MU5570', 'MU5527']"
6231,"['MU2809', 'MU2840', 'MU2845']"
6232,"['MU2809', 'MU2840', 'MU2869']"
6233,"['MU2809', 'MU2840', 'MU2865/6']"
6234,"['MU2809', 'MU2274', 'MU5552']"
6235,"['MU2809', 'MU2274', 'MU2055/6']"
6236,"['MU2809', 'MU2282', 'MU5175/6']"
6237,"['MU2808', 'MU2895/6', 'MU2321']"
6238,"['MU2808', 'MU2895/6', 'MU2315']"
6239,"['MU2808', 'MU2887']"
6240,"['MU2808', 'MU2861']"
6241,"['MU2808', 'MU2857', 'MU5218']"
6242,"['MU2808', 'MU2857', 'MU2858']"
6243,"['MU2808', 'MU2855/6', 'MU2268']"
6244,"['MU2808', 'MU2845']"
6245,"['MU2808', 'MU2841', 'MU5196']"
6246,"['MU2808', 'MU2841', 'MU2842']"
6247,"['MU2808', 'MU2841', 'MU2124']"
6248,"['MU2808', 'MU2841', 'MU2120']"
6249,"['MU2808', 'MU2839', 'MU2840', 'MU2845']"
6250,"['MU2808', 'MU2839', 'MU2840', 'MU2869']"
6251,"['MU2808', 'MU2839', 'MU2840', 'MU2865/6']"
6252,"['MU2808', 'MU2829/30']"
6253,"['MU2808', 'MU2779']"
6254,"['MU2808', 'MU2869']"
6255,"['MU2808', 'MU2865/6']"
6256,"['MU2808', 'MU2725']"
6257,"['MU2807', 'MU5218']"
6258,"['MU2807', 'MU2858']"
6259,"['MU2807', 'MU2808', 'MU2895/6', 'MU2321']"
6260,"['MU2807', 'MU2808', 'MU2895/6', 'MU2315']"
6261,"['MU2807', 'MU2808', 'MU2887']"
6262,"['MU2807', 'MU2808', 'MU2861']"
6263,"['MU2807', 'MU2808', 'MU2857', 'MU5218']"
6264,"['MU2807', 'MU2808', 'MU2857', 'MU2858']"
6265,"['MU2807', 'MU2808', 'MU2855/6', 'MU2268']"
6266,"['MU2807', 'MU2808', 'MU2845']"
6267,"['MU2807', 'MU2808', 'MU2841', 'MU5196']"
6268,"['MU2807', 'MU2808', 'MU2841', 'MU2842']"
6269,"['MU2807', 'MU2808', 'MU2841', 'MU2124']"
6270,"['MU2807', 'MU2808', 'MU2841', 'MU2120']"
6271,"['MU2807', 'MU2808', 'MU2839', 'MU2840', 'MU2845']"
6272,"['MU2807', 'MU2808', 'MU2839', 'MU2840', 'MU2869']"
6273,"['MU2807', 'MU2808', 'MU2839', 'MU2840', 'MU2865/6']"
6274,"['MU2807', 'MU2808', 'MU2829/30']"
6275,"['MU2807', 'MU2808', 'MU2779']"
6276,"['MU2807', 'MU2808', 'MU2869']"
6277,"['MU2807', 'MU2808', 'MU2865/6']"
6278,"['MU2807', 'MU2808', 'MU2725']"
6279,"['MU2807', 'MU2306']"
6280,"['MU2807', 'MU2302', 'MU2167', 'MU5659']"
6281,"['MU2807', 'MU2302', 'MU2167', 'MU5607']"
6282,"['MU2807', 'MU2302', 'MU2167', 'MU5697']"
6283,"['MU2807', 'MU2302', 'MU2167', 'MU5619']"
6284,"['MU2807', 'MU2302', 'MU2167', 'MU5541']"
6285,"['MU2807', 'MU2302', 'MU2167', 'MU5525']"
6286,"['MU2807', 'MU2302', 'MU2167', 'MU5186']"
6287,"['MU2807', 'MU2302', 'MU2167', 'MU5467']"
6288,"['MU2807', 'MU2302', 'MU2167', 'MU5341']"
6289,"['MU2807', 'MU2302', 'MU2167', 'MU2168']"
6290,"['MU2807', 'MU2302', 'MU2321']"
6291,"['MU2807', 'MU2302', 'MU2315']"
6292,"['MU2807', 'MU2302', 'MU2309/10']"
6293,"['MU2807', 'MU2302', 'MU2307/8', 'MU5694']"
6294,"['MU2807', 'MU2302', 'MU2117', 'MU5196']"
6295,"['MU2807', 'MU2302', 'MU2117', 'MU2124']"
6296,"['MU2807', 'MU2302', 'MU2117', 'MU2120']"
6297,"['MU2806', 'MU2851']"
6298,"['MU2806', 'MU2831', 'MU5148']"
6299,"['MU2806', 'MU2831', 'MU2852']"
6300,"['MU2806', 'MU2787']"
6301,"['MU2806', 'MU2737/8']"
6302,"['MU2805', 'MU2806', 'MU2851']"
6303,"['MU2805', 'MU2806', 'MU2831', 'MU5148']"
6304,"['MU2805', 'MU2806', 'MU2831', 'MU2852']"
6305,"['MU2805', 'MU2806', 'MU2787']"
6306,"['MU2805', 'MU2806', 'MU2737/8']"
6307,"['MU2802', 'MU2851']"
6308,"['MU2802', 'MU2831', 'MU5148']"
6309,"['MU2802', 'MU2831', 'MU2852']"
6310,"['MU2802', 'MU2787']"
6311,"['MU2802', 'MU2737/8']"
6312,"['MU2770', 'MU2321']"
6313,"['MU2770', 'MU2315']"
6314,"['MU2769', 'MU2886', 'MU2861']"
6315,"['MU2769', 'MU2886', 'MU2857', 'MU5218']"
6316,"['MU2769', 'MU2886', 'MU2857', 'MU2858']"
6317,"['MU2769', 'MU2886', 'MU2845']"
6318,"['MU2769', 'MU2886', 'MU2869']"
6319,"['MU2769', 'MU2886', 'MU2865/6']"
6320,"['MU2769', 'MU2347/8', 'MU5246']"
6321,"['MU2769', 'MU2347/8', 'MU5410', 'MU5467']"
6322,"['MU2769', 'MU2167', 'MU5659']"
6323,"['MU2769', 'MU2167', 'MU5607']"
6324,"['MU2769', 'MU2167', 'MU5697']"
6325,"['MU2769', 'MU2167', 'MU5619']"
6326,"['MU2769', 'MU2167', 'MU5541']"
6327,"['MU2769', 'MU2167', 'MU5525']"
6328,"['MU2769', 'MU2167', 'MU5186']"
6329,"['MU2769', 'MU2167', 'MU5467']"
6330,"['MU2769', 'MU2167', 'MU5341']"
6331,"['MU2769', 'MU2167', 'MU2168']"
6332,"['MU2769', 'MU2111', 'MU5188']"
6333,"['MU2769', 'MU2111', 'MU5280', 'MU5552']"
6334,"['MU2769', 'MU2111', 'MU5280', 'MU5387/8', 'MU5694']"
6335,"['MU2769', 'MU2111', 'MU5280', 'MU2055/6']"
6336,"['MU2769', 'MU2111', 'MU5227/8']"
6337,"['MU2769', 'MU2111', 'MU5196']"
6338,"['MU2769', 'MU2111', 'MU5194']"
6339,"['MU2769', 'MU2111', 'MU2842']"
6340,"['MU2769', 'MU2111', 'MU2124']"
6341,"['MU2769', 'MU2111', 'MU2120']"
6342,"['MU2769', 'MU2111', 'MU2118', 'MU2321']"
6343,"['MU2769', 'MU2111', 'MU2118', 'MU2315']"
6344,"['MU2769', 'MU2321']"
6345,"['MU2769', 'MU2315']"
6346,"['MU2769', 'MU2309/10']"
6347,"['MU2769', 'MU2307/8', 'MU5694']"
6348,"['MU2769', 'MU2297']"
6349,"['MU2769', 'MU2281', 'MU5175/6']"
6350,"['MU2769', 'MU2281', 'MU5261/2', 'MU2888', 'MU2845']"
6351,"['MU2769', 'MU2281', 'MU5255/6', 'MU5218']"
6352,"['MU2769', 'MU2281', 'MU5255/6', 'MU2858']"
6353,"['MU2769', 'MU2281', 'MU5255/6', 'MU2306']"
6354,"['MU2769', 'MU2161', 'MU5659']"
6355,"['MU2769', 'MU2161', 'MU5607']"
6356,"['MU2769', 'MU2161', 'MU5603/4']"
6357,"['MU2769', 'MU2161', 'MU5697']"
6358,"['MU2769', 'MU2161', 'MU5693']"
6359,"['MU2769', 'MU2161', 'MU5621/2']"
6360,"['MU2769', 'MU2161', 'MU5619']"
6361,"['MU2769', 'MU2161', 'MU5541']"
6362,"['MU2769', 'MU2161', 'MU5525']"
6363,"['MU2769', 'MU2161', 'MU5371']"
6364,"['MU2769', 'MU2161', 'MU5186']"
6365,"['MU2769', 'MU2161', 'MU5467']"
6366,"['MU2769', 'MU2161', 'MU5351/2']"
6367,"['MU2769', 'MU2161', 'MU5341']"
6368,"['MU2769', 'MU2161', 'MU2168']"
6369,"['MU2769', 'MU2161', 'MU2162']"
6370,"['MU2769', 'MU2161', 'MU2160', 'MU2321']"
6371,"['MU2769', 'MU2161', 'MU2160', 'MU2315']"
6372,"['MU2769', 'MU2161', 'MU2158', 'MU2321']"
6373,"['MU2769', 'MU2161', 'MU2158', 'MU2315']"
6374,"['MU2769', 'MU2159', 'MU5659']"
6375,"['MU2769', 'MU2159', 'MU5607']"
6376,"['MU2769', 'MU2159', 'MU5603/4']"
6377,"['MU2769', 'MU2159', 'MU5697']"
6378,"['MU2769', 'MU2159', 'MU5693']"
6379,"['MU2769', 'MU2159', 'MU5621/2']"
6380,"['MU2769', 'MU2159', 'MU5619']"
6381,"['MU2769', 'MU2159', 'MU5541']"
6382,"['MU2769', 'MU2159', 'MU5525']"
6383,"['MU2769', 'MU2159', 'MU5371']"
6384,"['MU2769', 'MU2159', 'MU5186']"
6385,"['MU2769', 'MU2159', 'MU5467']"
6386,"['MU2769', 'MU2159', 'MU5463/4']"
6387,"['MU2769', 'MU2159', 'MU5351/2']"
6388,"['MU2769', 'MU2159', 'MU5341']"
6389,"['MU2769', 'MU2159', 'MU5337/8']"
6390,"['MU2769', 'MU2159', 'MU2168']"
6391,"['MU2769', 'MU2159', 'MU2162']"
6392,"['MU2769', 'MU2159', 'MU2160', 'MU2321']"
6393,"['MU2769', 'MU2159', 'MU2160', 'MU2315']"
6394,"['MU2769', 'MU2159', 'MU2158', 'MU2321']"
6395,"['MU2769', 'MU2159', 'MU2158', 'MU2315']"
6396,"['MU2769', 'MU2157', 'MU5659']"
6397,"['MU2769', 'MU2157', 'MU5607']"
6398,"['MU2769', 'MU2157', 'MU5603/4']"
6399,"['MU2769', 'MU2157', 'MU5697']"
6400,"['MU2769', 'MU2157', 'MU5693']"
6401,"['MU2769', 'MU2157', 'MU5621/2']"
6402,"['MU2769', 'MU2157', 'MU5619']"
6403,"['MU2769', 'MU2157', 'MU5541']"
6404,"['MU2769', 'MU2157', 'MU5525']"
6405,"['MU2769', 'MU2157', 'MU5371']"
6406,"['MU2769', 'MU2157', 'MU5186']"
6407,"['MU2769', 'MU2157', 'MU5467']"
6408,"['MU2769', 'MU2157', 'MU5463/4']"
6409,"['MU2769', 'MU2157', 'MU5351/2']"
6410,"['MU2769', 'MU2157', 'MU5341']"
6411,"['MU2769', 'MU2157', 'MU5337/8']"
6412,"['MU2769', 'MU2157', 'MU2354']"
6413,"['MU2769', 'MU2157', 'MU2168']"
6414,"['MU2769', 'MU2157', 'MU2162']"
6415,"['MU2769', 'MU2157', 'MU2160', 'MU2321']"
6416,"['MU2769', 'MU2157', 'MU2160', 'MU2315']"
6417,"['MU2769', 'MU2157', 'MU2158', 'MU2321']"
6418,"['MU2769', 'MU2157', 'MU2158', 'MU2315']"
6419,"['MU2769', 'MU2157', 'MU2156', 'MU2321']"
6420,"['MU2769', 'MU2157', 'MU2156', 'MU2315']"
6421,"['MU2769', 'MU2155', 'MU5659']"
6422,"['MU2769', 'MU2155', 'MU5607']"
6423,"['MU2769', 'MU2155', 'MU5603/4']"
6424,"['MU2769', 'MU2155', 'MU5697']"
6425,"['MU2769', 'MU2155', 'MU5693']"
6426,"['MU2769', 'MU2155', 'MU5621/2']"
6427,"['MU2769', 'MU2155', 'MU5619']"
6428,"['MU2769', 'MU2155', 'MU5611/2', 'MU5272']"
6429,"['MU2769', 'MU2155', 'MU5609/10']"
6430,"['MU2769', 'MU2155', 'MU5541']"
6431,"['MU2769', 'MU2155', 'MU5525']"
6432,"['MU2769', 'MU2155', 'MU5425/6', 'MU2268']"
6433,"['MU2769', 'MU2155', 'MU5371']"
6434,"['MU2769', 'MU2155', 'MU5186']"
6435,"['MU2769', 'MU2155', 'MU5467']"
6436,"['MU2769', 'MU2155', 'MU5463/4']"
6437,"['MU2769', 'MU2155', 'MU5351/2']"
6438,"['MU2769', 'MU2155', 'MU5341']"
6439,"['MU2769', 'MU2155', 'MU5337/8']"
6440,"['MU2769', 'MU2155', 'MU2354']"
6441,"['MU2769', 'MU2155', 'MU2168']"
6442,"['MU2769', 'MU2155', 'MU2162']"
6443,"['MU2769', 'MU2155', 'MU2160', 'MU2321']"
6444,"['MU2769', 'MU2155', 'MU2160', 'MU2315']"
6445,"['MU2769', 'MU2155', 'MU2158', 'MU2321']"
6446,"['MU2769', 'MU2155', 'MU2158', 'MU2315']"
6447,"['MU2769', 'MU2155', 'MU2156', 'MU2321']"
6448,"['MU2769', 'MU2155', 'MU2156', 'MU2315']"
6449,"['MU2769', 'MU2117', 'MU5196']"
6450,"['MU2769', 'MU2117', 'MU2124']"
6451,"['MU2769', 'MU2117', 'MU2120']"
6452,"['MU2756', 'MU5175/6']"
6453,"['MU2756', 'MU5261/2', 'MU2888', 'MU2845']"
6454,"['MU2755', 'MU5175/6']"
6455,"['MU2755', 'MU5261/2', 'MU2888', 'MU2845']"
6456,"['MU2755', 'MU5255/6', 'MU5218']"
6457,"['MU2755', 'MU5255/6', 'MU2858']"
6458,"['MU2755', 'MU5255/6', 'MU2306']"
6459,"['MU2547', 'MU2529/30']"
6460,"['MU2533/4', 'MU3239']"
6461,"['MU2533/4', 'MU3201']"
6462,"['MU2533/4', 'MU3149']"
6463,"['MU2533/4', 'MU3127/8']"
6464,"['MU2533/4', 'MU2493/4']"
6465,"['MU2533/4', 'MU2513']"
6466,"['MU2514', 'MU2509/10', 'MU5669/70']"
6467,"['MU2514', 'MU2509/10', 'MU5647/8']"
6468,"['MU2514', 'MU2509/10', 'MU5579/80']"
6469,"['MU2514', 'MU2509/10', 'MU5527']"
6470,"['MU2514', 'MU2509/10', 'MU5521']"
6471,"['MU2514', 'MU2509/10', 'MU2994']"
6472,"['MU2514', 'MU2507', 'MU5659']"
6473,"['MU2514', 'MU2507', 'MU5607']"
6474,"['MU2514', 'MU2507', 'MU5697']"
6475,"['MU2514', 'MU2507', 'MU5693']"
6476,"['MU2514', 'MU2507', 'MU5619']"
6477,"['MU2514', 'MU2507', 'MU5541']"
6478,"['MU2514', 'MU2507', 'MU5525']"
6479,"['MU2514', 'MU2507', 'MU5371']"
6480,"['MU2514', 'MU2507', 'MU5186']"
6481,"['MU2514', 'MU2507', 'MU5467']"
6482,"['MU2514', 'MU2507', 'MU5351/2']"
6483,"['MU2514', 'MU2507', 'MU5341']"
6484,"['MU2514', 'MU2507', 'MU2168']"
6485,"['MU2514', 'MU2507', 'MU2162']"
6486,"['MU2509/10', 'MU5669/70']"
6487,"['MU2509/10', 'MU5647/8']"
6488,"['MU2509/10', 'MU5579/80']"
6489,"['MU2509/10', 'MU5527']"
6490,"['MU2509/10', 'MU5521']"
6491,"['MU2509/10', 'MU2994']"
6492,"['MU2507', 'MU5659']"
6493,"['MU2507', 'MU5607']"
6494,"['MU2507', 'MU5697']"
6495,"['MU2507', 'MU5693']"
6496,"['MU2507', 'MU5619']"
6497,"['MU2507', 'MU5541']"
6498,"['MU2507', 'MU5525']"
6499,"['MU2507', 'MU5371']"
6500,"['MU2507', 'MU5186']"
6501,"['MU2507', 'MU5467']"
6502,"['MU2507', 'MU5351/2']"
6503,"['MU2507', 'MU5341']"
6504,"['MU2507', 'MU2168']"
6505,"['MU2507', 'MU2162']"
6506,"['MU2503/4', 'MU5659']"
6507,"['MU2503/4', 'MU5607']"
6508,"['MU2503/4', 'MU5603/4']"
6509,"['MU2503/4', 'MU5697']"
6510,"['MU2503/4', 'MU5693']"
6511,"['MU2503/4', 'MU5621/2']"
6512,"['MU2503/4', 'MU5619']"
6513,"['MU2503/4', 'MU5611/2', 'MU5272']"
6514,"['MU2503/4', 'MU5609/10']"
6515,"['MU2503/4', 'MU5541']"
6516,"['MU2503/4', 'MU5525']"
6517,"['MU2503/4', 'MU5425/6', 'MU2268']"
6518,"['MU2503/4', 'MU5371']"
6519,"['MU2503/4', 'MU5186']"
6520,"['MU2503/4', 'MU5467']"
6521,"['MU2503/4', 'MU5463/4']"
6522,"['MU2503/4', 'MU5351/2']"
6523,"['MU2503/4', 'MU5341']"
6524,"['MU2503/4', 'MU5337/8']"
6525,"['MU2503/4', 'MU2354']"
6526,"['MU2503/4', 'MU2168']"
6527,"['MU2503/4', 'MU2162']"
6528,"['MU2503/4', 'MU2160', 'MU2321']"
6529,"['MU2503/4', 'MU2160', 'MU2315']"
6530,"['MU2503/4', 'MU2158', 'MU2321']"
6531,"['MU2503/4', 'MU2158', 'MU2315']"
6532,"['MU2503/4', 'MU2156', 'MU2321']"
6533,"['MU2503/4', 'MU2156', 'MU2315']"
6534,"['MU2502', 'MU2481/2']"
6535,"['MU2502', 'MU2459']"
6536,"['MU2502', 'MU2545/6']"
6537,"['MU2502', 'MU2511']"
6538,"['MU2501', 'MU5810', 'MU5953']"
6539,"['MU2501', 'MU5810', 'MU5925/6']"
6540,"['MU2501', 'MU5806']"
6541,"['MU2501', 'MU5363']"
6542,"['MU2501', 'MU5181/2']"
6543,"['MU2455', 'MU2481/2']"
6544,"['MU2455', 'MU2459']"
6545,"['MU2455', 'MU2545/6']"
6546,"['MU2455', 'MU2511']"
6547,"['MU2453', 'MU2481/2']"
6548,"['MU2453', 'MU2459']"
6549,"['MU2453', 'MU2545/6']"
6550,"['MU2453', 'MU2511']"
6551,"['MU2452', 'MU2475']"
6552,"['MU2452', 'MU2529/30']"
6553,"['MU2451', 'MU2456']"
6554,"['MU2451', 'MU2454']"
6555,"['MU2451', 'MU2452', 'MU2475']"
6556,"['MU2451', 'MU2452', 'MU2529/30']"
6557,"['MU2424', 'MU2423']"
6558,"['MU2415/6', 'MU5227/8']"
6559,"['MU2415/6', 'MU5196']"
6560,"['MU2415/6', 'MU2842']"
6561,"['MU2415/6', 'MU2124']"
6562,"['MU2415/6', 'MU2120']"
6563,"['MU2412/7', 'MU2415/6', 'MU5227/8']"
6564,"['MU2412/7', 'MU2415/6', 'MU5196']"
6565,"['MU2412/7', 'MU2415/6', 'MU2842']"
6566,"['MU2412/7', 'MU2415/6', 'MU2124']"
6567,"['MU2412/7', 'MU2415/6', 'MU2120']"
6568,"['MU2412/7', 'MU2353']"
6569,"['MU2412/7', 'MU2289/90']"
6570,"['MU2411', 'MU5691/2']"
6571,"['MU2411', 'MU5188']"
6572,"['MU2411', 'MU5280', 'MU5552']"
6573,"['MU2411', 'MU5280', 'MU5387/8', 'MU5694']"
6574,"['MU2411', 'MU5280', 'MU2055/6']"
6575,"['MU2411', 'MU5227/8']"
6576,"['MU2411', 'MU5196']"
6577,"['MU2411', 'MU5194']"
6578,"['MU2411', 'MU2842']"
6579,"['MU2411', 'MU2412/7', 'MU2415/6', 'MU5227/8']"
6580,"['MU2411', 'MU2412/7', 'MU2415/6', 'MU5196']"
6581,"['MU2411', 'MU2412/7', 'MU2415/6', 'MU2842']"
6582,"['MU2411', 'MU2412/7', 'MU2415/6', 'MU2124']"
6583,"['MU2411', 'MU2412/7', 'MU2415/6', 'MU2120']"
6584,"['MU2411', 'MU2412/7', 'MU2353']"
6585,"['MU2411', 'MU2412/7', 'MU2289/90']"
6586,"['MU2411', 'MU2114', 'MU2321']"
6587,"['MU2411', 'MU2114', 'MU2315']"
6588,"['MU2411', 'MU2114', 'MU2117', 'MU5196']"
6589,"['MU2411', 'MU2114', 'MU2117', 'MU2124']"
6590,"['MU2411', 'MU2114', 'MU2117', 'MU2120']"
6591,"['MU2411', 'MU2124']"
6592,"['MU2411', 'MU2120']"
6593,"['MU2411', 'MU2118', 'MU2321']"
6594,"['MU2411', 'MU2118', 'MU2315']"
6595,"['MU2398', 'MU2507', 'MU5659']"
6596,"['MU2398', 'MU2507', 'MU5607']"
6597,"['MU2398', 'MU2507', 'MU5697']"
6598,"['MU2398', 'MU2507', 'MU5693']"
6599,"['MU2398', 'MU2507', 'MU5619']"
6600,"['MU2398', 'MU2507', 'MU5541']"
6601,"['MU2398', 'MU2507', 'MU5525']"
6602,"['MU2398', 'MU2507', 'MU5371']"
6603,"['MU2398', 'MU2507', 'MU5186']"
6604,"['MU2398', 'MU2507', 'MU5467']"
6605,"['MU2398', 'MU2507', 'MU5351/2']"
6606,"['MU2398', 'MU2507', 'MU5341']"
6607,"['MU2398', 'MU2507', 'MU2168']"
6608,"['MU2398', 'MU2507', 'MU2162']"
6609,"['MU2357', 'MU5163', 'MU5716', 'MU5971/2']"
6610,"['MU2357', 'MU5163', 'MU5716', 'MU5967/8']"
6611,"['MU2357', 'MU5163', 'MU5716', 'MU5793']"
6612,"['MU2357', 'MU5163', 'MU5716', 'MU5725/6']"
6613,"['MU2357', 'MU5163', 'MU5716', 'MU5895/6']"
6614,"['MU2357', 'MU5163', 'MU5716', 'MU5829']"
6615,"['MU2357', 'MU5163', 'MU5716', 'MU5751/2']"
6616,"['MU2357', 'MU5163', 'MU5716', 'MU5745/6']"
6617,"['MU2351/2', 'MU5659']"
6618,"['MU2351/2', 'MU5607']"
6619,"['MU2351/2', 'MU5603/4']"
6620,"['MU2351/2', 'MU5697']"
6621,"['MU2351/2', 'MU5693']"
6622,"['MU2351/2', 'MU5621/2']"
6623,"['MU2351/2', 'MU5619']"
6624,"['MU2351/2', 'MU5611/2', 'MU5272']"
6625,"['MU2351/2', 'MU5609/10']"
6626,"['MU2351/2', 'MU5541']"
6627,"['MU2351/2', 'MU5525']"
6628,"['MU2351/2', 'MU5425/6', 'MU2268']"
6629,"['MU2351/2', 'MU5371']"
6630,"['MU2351/2', 'MU5186']"
6631,"['MU2351/2', 'MU5467']"
6632,"['MU2351/2', 'MU5463/4']"
6633,"['MU2351/2', 'MU5351/2']"
6634,"['MU2351/2', 'MU5341']"
6635,"['MU2351/2', 'MU5337/8']"
6636,"['MU2351/2', 'MU5275', 'MU2123']"
6637,"['MU2351/2', 'MU2354']"
6638,"['MU2351/2', 'MU2168']"
6639,"['MU2351/2', 'MU2162']"
6640,"['MU2351/2', 'MU2160', 'MU2321']"
6641,"['MU2351/2', 'MU2160', 'MU2315']"
6642,"['MU2351/2', 'MU2158', 'MU2321']"
6643,"['MU2351/2', 'MU2158', 'MU2315']"
6644,"['MU2351/2', 'MU2156', 'MU2321']"
6645,"['MU2351/2', 'MU2156', 'MU2315']"
6646,"['MU2347/8', 'MU5246']"
6647,"['MU2347/8', 'MU5410', 'MU5467']"
6648,"['MU2341/2', 'MU5433', 'MU5573/4']"
6649,"['MU2341/2', 'MU5433', 'MU5373']"
6650,"['MU2341/2', 'MU5433', 'MU5483']"
6651,"['MU2341/2', 'MU5433', 'MU5217', 'MU5218']"
6652,"['MU2341/2', 'MU5433', 'MU2399/400']"
6653,"['MU2341/2', 'MU5246']"
6654,"['MU2341/2', 'MU5410', 'MU5467']"
6655,"['MU2341/2', 'MU5408', 'MU5659']"
6656,"['MU2341/2', 'MU5408', 'MU5607']"
6657,"['MU2341/2', 'MU5408', 'MU5697']"
6658,"['MU2341/2', 'MU5408', 'MU5693']"
6659,"['MU2341/2', 'MU5408', 'MU5619']"
6660,"['MU2341/2', 'MU5408', 'MU5541']"
6661,"['MU2341/2', 'MU5408', 'MU5525']"
6662,"['MU2341/2', 'MU5408', 'MU5371']"
6663,"['MU2341/2', 'MU5408', 'MU5186']"
6664,"['MU2341/2', 'MU5408', 'MU5467']"
6665,"['MU2341/2', 'MU5408', 'MU5341']"
6666,"['MU2341/2', 'MU5408', 'MU2168']"
6667,"['MU2341/2', 'MU5408', 'MU2162']"
6668,"['MU2340', 'MU5657']"
6669,"['MU2340', 'MU5653']"
